"rsp_id","rsp_age","rsp_age_cat","rsp_gender","rsp_edu","rsp_pol_int","rsp_pol_party","rsp_pol_scale","rsp_pol_side","rsp_trust","rsp_att_punish","rsp_att_redist","rsp_att_selfeffort","rsp_att_gayrights","rsp_att_eu","rsp_att_imm","rsp_para_interface","rsp_para_device","exp_post","src_n","src_adds","src_comments","src_established","src_ethics","src_party","src_readers","src_soft","src_status","src_post"
1006215,7,"60 yrs and above","Female","Lower or intermediate",3,"h",8,"Right",10,6,6,5,5,4,6,"pc or generic",NA,1,1,"Have no advertisements","Have no comment field","About 50 years ago","No violations","Christian Democratic Party","Few readers","No entertainment news","Blog/website",1
1002881,6,"60 yrs and above","Male","Higher",3,"ap",6,"Centre",5,6,5,5,5,6,4,"pc or generic","Did not use smart phone",2,1,"Have no advertisements","Have comment field (without journalists participating)","About 50 years ago","Many violations","Liberal Party","Few readers","Some entertainment news","Online newpaper",0
1007999,4,"30-59 yrs","Female","Lower or intermediate",4,"ap",4,"Left",9,4,7,2,7,6,3,"pc or generic",NA,2,1,"Have advertisements (with native adv)","Have comment field (with journalists participating)","About 5 years ago","Many violations","Progress Party","Many readers","Some entertainment news","Online newpaper",0
1003744,3,"30-59 yrs","Male","Higher",4,"red",3,"Left",4,5,6,2,7,3,1,"pc or generic",NA,2,1,"Have advertisements (without native adv)","Have no comment field","About 5 years ago","Few violations","Liberal Party","Few readers","No entertainment news","Blog/website",0
1001838,3,"30-59 yrs","Male","Higher",4,"red",3,"Left",3,5,6,4,7,6,5,"pc or generic",NA,1,1,"Have advertisements (without native adv)","Have comment field (without journalists participating)","About 5 years ago","Few violations","Green Party","Few readers","Some entertainment news","Blog/website",1
1009535,3,"30-59 yrs","Female","Lower or intermediate",3,"h",8,"Right",3,6,3,5,1,4,4,"pc or generic",NA,1,1,"Have no advertisements","Have comment field (without journalists participating)","About 50 years ago","Few violations","Christian Democratic Party","Many readers","Primarily entertainment news","Offline and online newspaper",1
1005835,4,"30-59 yrs","Female","Higher",3,"ap",4,"Left",9,4,4,2,7,4,2,"pc or generic",NA,1,1,"Have advertisements (with native adv)","Have comment field (with journalists participating)","About 50 years ago","Few violations","Socialist Left Party","Few readers","Primarily entertainment news","Offline and online newspaper",1
1005627,4,"30-59 yrs","Male","Lower or intermediate",3,"h",7,"Right",8,5,4,5,2,6,5,"touch","Did not use smart phone",2,1,"Have no advertisements","Have comment field (without journalists participating)","About 100 years ago","No violations","Socialist Left Party","Many readers","Primarily entertainment news","Offline and online newspaper",0
1009114,1,"18-29 yrs","Male","Lower or intermediate",2,"h",6,"Centre",5,6,7,5,7,4,3,"touch","Did not use smart phone",1,1,"Have no advertisements","Have comment field (with journalists participating)","About 5 years ago","No violations","Progress Party","Many readers","Some entertainment news","Blog/website",1
1003273,3,"30-59 yrs","Male","Higher",4,NA,4,"Left",5,7,6,4,7,4,1,"pc or generic",NA,2,1,"Have advertisements (with native adv)","Have comment field (with journalists participating)","About 50 years ago","Many violations","Agrarian Party","Few readers","Primarily entertainment news","Offline and online newspaper",0
1002003,5,"60 yrs and above","Male","Lower or intermediate",3,"sp",7,"Right",1,7,5,6,4,6,7,"pc or generic",NA,1,1,"Have advertisements (without native adv)","Have comment field (without journalists participating)","About 50 years ago","Few violations","Liberal Party","Many readers","Some entertainment news","Blog/website",1
1002112,4,"30-59 yrs","Male","Higher",3,"ap",5,"Left",8,5,5,3,6,4,3,"pc or generic",NA,2,1,"Have no advertisements","Have no comment field","About 100 years ago","Many violations","Red Party","Few readers","No entertainment news","Online newpaper",0
1001313,6,"60 yrs and above","Female","Lower or intermediate",2,NA,5,"Left",6,7,7,6,6,6,7,"pc or generic",NA,1,1,"Have advertisements (with native adv)","Have comment field (with journalists participating)","About 100 years ago","No violations","Red Party","Many readers","Primarily entertainment news","Offline and online newspaper",1
1000921,6,"60 yrs and above","Female","Lower or intermediate",3,"frp",7,"Right",7,NA,6,3,7,7,5,"pc or generic",NA,2,1,"Have no advertisements","Have comment field (without journalists participating)","About 5 years ago","Many violations","Progress Party","Many readers","Primarily entertainment news","Blog/website",0
1007626,7,"60 yrs and above","Male","Higher",5,"red",1,"Left",8,4,7,4,4,4,4,"pc or generic",NA,1,1,"Have advertisements (without native adv)","Have no comment field","About 100 years ago","Many violations","Agrarian Party","Few readers","Some entertainment news","Offline and online newspaper",1
1007090,3,"30-59 yrs","Female","Lower or intermediate",4,"sp",7,"Right",5,7,6,6,7,7,7,"pc or generic",NA,1,1,"Have advertisements (without native adv)","Have comment field (without journalists participating)","About 50 years ago","Many violations","Social Democratic Party","Many readers","Some entertainment news","Online newpaper",1
1008233,6,"60 yrs and above","Male",NA,4,"frp",10,"Right",8,7,2,6,5,7,7,"pc or generic",NA,1,1,"Have no advertisements","Have comment field (with journalists participating)","About 100 years ago","Many violations","Agrarian Party","Few readers","Some entertainment news","Offline and online newspaper",1
1006668,6,"60 yrs and above","Male","Higher",3,"sv",3,"Left",8,4,7,6,6,5,2,"pc or generic",NA,1,1,"Have advertisements (without native adv)","Have no comment field","About 5 years ago","Many violations","Red Party","Many readers","No entertainment news","Blog/website",1
1001622,4,"30-59 yrs","Male","Lower or intermediate",3,"sp",7,"Right",4,7,6,6,2,7,7,"pc or generic",NA,1,1,"Have advertisements (with native adv)","Have comment field (with journalists participating)","About 5 years ago","Few violations","Liberal Party","Few readers","Some entertainment news","Online newpaper",1
1005763,5,"30-59 yrs","Female","Lower or intermediate",4,NA,4,"Left",9,6,5,5,6,6,5,"pc or generic",NA,1,1,"Have no advertisements","Have comment field (with journalists participating)","About 50 years ago","No violations","No party","Few readers","Some entertainment news","Online newpaper",1
1000345,6,"60 yrs and above","Male","Higher",4,"h",8,"Right",7,5,5,5,7,2,7,"pc or generic",NA,2,1,"Have no advertisements","Have no comment field","About 5 years ago","No violations","Socialist Left Party","Few readers","No entertainment news","Blog/website",0
1001436,3,"30-59 yrs","Female","Higher",2,"h",7,"Right",8,6,5,5,6,5,6,"pc or generic",NA,2,1,"Have no advertisements","Have no comment field","About 5 years ago","Many violations","Christian Democratic Party","Few readers","Primarily entertainment news","Offline and online newspaper",0
1006502,5,"60 yrs and above","Female","Higher",4,"sp",6,"Centre",7,5,5,3,7,5,3,"pc or generic",NA,2,1,"Have advertisements (without native adv)","Have comment field (with journalists participating)","About 100 years ago","Few violations","Conservative Party","Few readers","Primarily entertainment news","Online newpaper",0
1000090,4,"30-59 yrs","Male","Lower or intermediate",4,"h",7,"Right",6,6,NA,6,NA,6,NA,"touch","Did not use smart phone",2,1,"Have advertisements (without native adv)","Have comment field (with journalists participating)","About 5 years ago","No violations","Progress Party","Few readers","No entertainment news","Blog/website",0
1000157,2,"30-59 yrs","Male","Lower or intermediate",5,NA,10,"Right",3,7,1,7,1,7,7,"pc or generic",NA,1,1,"Have no advertisements","Have comment field (with journalists participating)","About 5 years ago","Few violations","Green Party","Few readers","Some entertainment news","Offline and online newspaper",1
1006919,3,"30-59 yrs","Male","Higher",5,"h",4,"Left",8,6,6,3,7,5,4,"pc or generic",NA,2,1,"Have advertisements (with native adv)","Have comment field (with journalists participating)","About 100 years ago","No violations","Christian Democratic Party","Many readers","Primarily entertainment news","Blog/website",0
1007735,3,"30-59 yrs","Female","Higher",4,"ap",7,"Right",5,6,4,5,6,5,4,"touch","Did not use smart phone",2,1,"Have advertisements (without native adv)","Have comment field (without journalists participating)","About 5 years ago","Many violations","Christian Democratic Party","Few readers","No entertainment news","Online newpaper",0
1009768,6,"60 yrs and above","Male","Lower or intermediate",4,"h",7,"Right",7,5,5,5,6,4,5,"pc or generic",NA,1,1,"Have advertisements (with native adv)","Have comment field (without journalists participating)","About 5 years ago","Many violations","Christian Democratic Party","Few readers","Primarily entertainment news","Blog/website",1
1007557,7,"60 yrs and above","Male","Higher",4,"krf",6,"Centre",8,5,6,5,6,3,3,"pc or generic",NA,2,1,"Have no advertisements","Have comment field (with journalists participating)","About 5 years ago","Few violations","No party","Few readers","Primarily entertainment news","Blog/website",0
1005288,6,"60 yrs and above","Male","Higher",4,"h",8,"Right",9,4,5,6,6,NA,5,"pc or generic",NA,2,1,"Have no advertisements","Have no comment field","About 50 years ago","Many violations","Agrarian Party","Few readers","Primarily entertainment news","Blog/website",0
1001244,6,"60 yrs and above","Male","Lower or intermediate",3,"ap",4,"Left",4,5,5,5,6,5,5,"pc or generic",NA,1,1,"Have advertisements (without native adv)","Have comment field (without journalists participating)","About 5 years ago","Few violations","Agrarian Party","Many readers","Some entertainment news","Blog/website",1
1008746,5,"30-59 yrs","Female","Higher",5,"sp",6,"Centre",8,6,7,6,7,7,1,"pc or generic",NA,2,1,"Have advertisements (without native adv)","Have no comment field","About 50 years ago","Many violations","Social Democratic Party","Many readers","Primarily entertainment news","Blog/website",0
1001403,4,"30-59 yrs","Male","Higher",2,NA,6,"Centre",8,5,5,4,6,3,3,"pc or generic",NA,1,1,"Have no advertisements","Have comment field (without journalists participating)","About 100 years ago","No violations","No party","Few readers","No entertainment news","Offline and online newspaper",1
1000282,6,"60 yrs and above","Male","Lower or intermediate",3,"ap",3,"Left",8,5,5,4,7,4,3,"pc or generic",NA,1,1,"Have advertisements (with native adv)","Have comment field (without journalists participating)","About 100 years ago","No violations","No party","Many readers","No entertainment news","Blog/website",1
1000391,2,"18-29 yrs","Male","Lower or intermediate",5,"h",10,"Right",8,6,5,6,7,5,6,"touch","Did not use smart phone",1,1,"Have advertisements (without native adv)","Have comment field (without journalists participating)","About 5 years ago","Few violations","Agrarian Party","Few readers","Some entertainment news","Offline and online newspaper",1
1009263,7,"60 yrs and above","Female","Lower or intermediate",3,"h",6,"Centre",7,6,3,6,6,4,5,"pc or generic",NA,2,1,"Have advertisements (with native adv)","Have comment field (with journalists participating)","About 100 years ago","Many violations","Agrarian Party","Many readers","No entertainment news","Blog/website",0
1003120,4,"30-59 yrs","Male","Higher",4,"h",10,"Right",8,7,3,7,NA,2,NA,"pc or generic",NA,2,1,"Have advertisements (without native adv)","Have comment field (with journalists participating)","About 50 years ago","Many violations","Red Party","Many readers","Some entertainment news","Online newpaper",0
1002320,3,"30-59 yrs","Female","Lower or intermediate",4,"h",8,"Right",7,6,5,4,6,6,4,"pc or generic",NA,1,1,"Have no advertisements","Have comment field (without journalists participating)","About 50 years ago","Many violations","Agrarian Party","Few readers","No entertainment news","Blog/website",1
1006303,5,"60 yrs and above","Female","Higher",3,"krf",8,"Right",6,4,4,3,6,4,5,"pc or generic",NA,1,1,"Have advertisements (with native adv)","Have comment field (without journalists participating)","About 100 years ago","Few violations","Red Party","Many readers","Some entertainment news","Online newpaper",1
1002798,4,"30-59 yrs","Female","Higher",4,"mdg",4,"Left",8,5,6,5,6,3,3,"pc or generic",NA,1,1,"Have advertisements (without native adv)","Have no comment field","About 5 years ago","No violations","Liberal Party","Many readers","No entertainment news","Blog/website",1
1000341,6,"60 yrs and above","Male","Lower or intermediate",4,"sp",6,"Centre",6,4,6,3,2,6,5,"pc or generic",NA,1,1,"Have no advertisements","Have comment field (without journalists participating)","About 100 years ago","No violations","Red Party","Few readers","Primarily entertainment news","Online newpaper",1
1000915,6,"60 yrs and above","Male","Lower or intermediate",4,"h",8,"Right",8,3,2,6,6,5,3,"pc or generic",NA,2,1,"Have advertisements (with native adv)","Have no comment field","About 5 years ago","Many violations","Socialist Left Party","Few readers","Primarily entertainment news","Blog/website",0
